Trial,Attempts
8650,129271
2012,172854
2844,460748
8939,19800
4262,116574
1484,6308
2346,140330
7198,254846
6906,46011
3873,50371
9896,106434
4879,46327
4934,136656
3074,88915
6321,3558
245,92041
5559,13498
9608,286669
3391,196584
6692,4376
4419,113270
2304,117928
8346,273410
3769,106277
8577,35337
5885,62212
5494,301731
6415,153526
3602,42733
4263,306021
7679,45655
3897,48318
8473,59636
4275,10911
8488,501347
6332,323456
5945,4122
5911,109467
4772,49640
2273,274470
4000,69429
1758,243706
7309,480861
980,98369
4617,52549
9768,164766
7528,373375
5153,320893
3495,25163
9295,388838
663,106611
9825,227454
1749,22200
2441,143274
2321,373574
3732,12345
6704,144176
6362,90241
2274,246792
4469,224407
6570,140234
4647,203626
6386,79742
1210,62673
8214,250653
543,71747
480,261084
5522,106907
164,262076
4357,324107
4449,90827
7212,79721
3839,275874
2289,173166
4783,49140
2116,94880
5356,123986
3039,27670
1008,359715
6220,144271
1659,6424
4936,32579
8121,11489
3010,120034
14,514903
7959,455246
6465,74211
7504,96217
1727,128473
4315,87256
8164,20254
7824,41293
460,13432
9258,16053
8332,231672
6325,276600
271,9252
10,62227
8478,31633
7939,137170
6371,104074
926,307117
8135,40087
8397,105452
8869,518977
9640,399518
764,16896
6999,130101
3280,62132
6724,336900
173,28027
1456,41727
3002,279017
4032,237523
1444,206955
6228,7344
8843,58885
8418,132394
4517,21601
4086,7574
1841,256167
2095,22890
6249,93259
7439,1495
1692,165048
1267,242776
7859,186422
8131,41943
8938,41239
4749,455637
5354,291397
2671,505217
8110,285460
3468,292110
2507,293729
8579,27434
1799,77362
2570,57080
3339,382123
46,60747
6557,791237
4725,61972
3219,99408
3442,534045
8384,480591
692,1544882
962,131907
2580,382893
7796,144427
9795,496570
3696,168519
994,47448
4479,137942
4505,106130
415,68679
35,275312
3116,137447
9152,113840
3923,192413
7662,281811
6585,282653
9747,123485
1206,11820
2041,172078
7639,957147
5639,200596
7398,720040
5396,27369
9082,115200
2855,115168
343,287133
338,10945
9547,37471
782,72085
2912,398919
7871,203011
1113,147898
5795,120279
4940,66024
8119,424002
8396,331529
2582,415809
1681,2266
3682,110367
6719,60197
8527,30308
1788,38468
7746,783523
3085,320316
2534,389376
5944,416543
7007,85957
8007,62281
4156,590826
6017,202296
3884,148474
9642,46937
6248,1004
5196,29155
4537,28875
7283,63639
8317,264478
5915,134493
407,24018
2623,187438
8238,492796
4939,605923
6391,174591
2846,38539
6097,7179
8913,118740
7640,8825
8607,85844
7561,104554
9490,78052
2791,229937
3295,472749
687,283187
4447,14076
7218,180539
9180,149767
3516,145250
1819,249443
3355,112354
5594,116048
2851,24979
6718,23594
8642,166123
7195,175693
9994,198715
372,750726
1668,132732
3784,79090
1722,124074
7340,282563
4561,1206823
8365,126966
724,177138
5044,215038
6110,384518
2399,30100
7814,67600
8159,42695
8580,53380
5185,96216
9150,56382
3385,177525
2055,351296
205,120676
1058,50036
1445,121978
7289,33092
9186,262099
9296,229838
617,111855
5278,62805
2770,69238
7519,47222
3997,186292
9101,119900
3743,202958
9643,191972
8744,574012
2955,286392
2859,11277
3751,176486
7497,65852
4818,531587
8207,14675
2702,458716
698,87989
5620,129130
5086,79416
1242,277368
1596,132186
5809,1117
6326,58603
4507,50154
4501,361920
9234,95165
2200,216121
3173,9687
3716,71286
2437,103448
9035,73564
7605,99131
3476,77060
9086,152517
4385,236840
2784,81905
6547,426591
7527,350975
1368,109888
60,608645
242,124804
6165,220317
9094,190895
8081,214449
7771,203360
8414,183931
7927,115271
1072,76911
6431,280660
6013,3718
3586,132248
1931,46607
8885,115517
9391,152576
2366,350721
8886,379070
6797,18724
4110,33856
5323,59422
2334,267094
3257,12787
1890,343951
7723,65704
1608,287176
5119,8523
2645,305414
6867,335760
9645,50385
4258,176182
2826,24921
4721,175599
2094,168064
1857,354382
2184,27807
9929,38728
8170,98790
4747,53056
3844,77084
2532,150842
2150,159215
3764,21126
8033,117517
8632,71958
518,37931
361,59171
432,467703
2884,104722
3737,274120
137,188800
8199,5360
5166,97708
2658,290134
7376,361563
893,717486
5439,199673
7433,178864
2097,238984
4538,269353
9579,39581
4800,146157
2540,552444
3220,52182
6521,336561
7409,37095
7989,84385
8872,301411
5007,195935
57,207187
784,154056
9434,183952
1691,52748
5106,63014
4655,35510
3765,161475
8267,555940
6637,168549
3350,663
2169,16491
4894,92609
3587,303165
4346,350025
6757,103722
4283,649999
812,109380
974,158445
3119,124544
4134,155950
8629,266352
8435,113316
5305,256724
1258,66358
4977,42238
5596,8567
9071,133069
2385,15848
559,474167
9454,107562
4312,19794
6902,68892
6849,77151
3158,293236
638,134898
473,61789
4891,63212
1497,19660
6350,28587
4411,87254
9136,121082
3548,109379
8515,243785
6157,5292
7552,3143
5689,11255
1420,257325
8824,232841
1598,95788
4740,243770
4568,39503
7809,33101
6954,747158
3249,1083
7646,560392
6898,228760
646,9952
3653,152910
7587,51288
1866,69410
5430,54912
1546,242773
3066,17186
7050,173552
255,528632
2461,170153
6961,339240
9807,53645
6948,28986
9723,121390
8182,180414
5037,74443
8289,152652
4850,243481
7265,219259
9341,255770
4276,239252
1123,369315
4550,45586
6919,131002
61,69830
4058,5541
4031,92355
1803,271572
6200,83876
8038,56747
4529,19505
6025,28020
2932,464101
925,223302
7630,58440
7448,679057
581,7499
4600,159598
5709,215208
7077,92714
1301,128316
9626,4346
8540,255626
449,102673
2642,409885
7092,48325
3964,222191
353,84898
1578,40335
6710,105592
8982,199930
8362,56731
1928,235721
7732,87411
7829,73769
3338,261433
9622,228565
393,165608
8461,19335
5774,240055
2352,189604
3667,114533
6499,40035
2349,100248
5511,300352
2653,287967
9816,34516
7380,7410
6734,359768
6462,606895
6987,340117
1999,379518
4603,100155
3902,73402
128,18711
861,116054
328,119254
2482,538227
4104,850480
3399,166370
6949,99004
3896,68201
7168,14587
2013,23462
5381,38332
9932,86394
2030,10449
1643,24443
9188,77172
2162,153757
2615,80283
6687,86240
7135,598409
4995,6316
5691,30546
2886,46217
5217,109626
3922,196362
7655,459459
221,326890
6643,32261
9785,44069
4836,12012
1435,69433
5943,202101
995,4163
3984,204288
618,8447
1216,240968
3877,102447
4324,112150
6258,243268
6581,49278
1155,153794
6322,14225
9940,642075
1256,53230
4221,289689
1566,631354
297,58444
8884,134778
1274,131312
2377,90885
7121,59719
1539,16885
4370,566068
7163,270711
4274,52202
6015,69172
5684,108820
6944,132832
1610,193685
5805,316537
7486,445529
2308,65330
6098,285438
6277,61566
7108,95017
2817,179535
8130,103655
3811,53780
3439,261852
6550,187835
953,681268
2198,58112
2023,229694
9361,34270
3292,133586
1410,44351
3712,362171
6685,309219
5630,391897
7625,67990
9813,43456
9857,425243
1012,207635
1110,15203
7407,82731
769,44769
1090,174004
8502,188383
3645,464983
9756,6241
281,17651
1068,5777
1721,712438
3118,1248296
8739,155738
7099,269698
5304,160157
5079,68205
760,438389
2538,160945
5650,43887
7319,54573
6302,1148
5853,303600
6215,22181
4358,154700
6284,107443
6758,318223
5529,248382
7024,4092
6950,447857
2716,204569
9975,143231
5436,4973
48,3436
6872,118249
9805,22451
3380,191607
6945,162914
703,107668
8687,378260
4382,189604
6828,2901
9010,106705
2697,445020
6827,405939
2075,88146
5325,275090
3182,356075
869,16604
4706,96269
8225,224770
1323,155980
8526,220332
1621,432286
1755,914735
5397,136930
3901,94695
5181,411889
9507,357064
5330,178093
8736,187801
5295,31724
5578,233865
3568,70011
8070,72434
6082,101878
2089,159949
121,214480
1340,101282
1595,238210
9953,107765
6089,28712
7205,54690
2953,161472
2147,45173
54,148791
2066,270620
9053,112565
4502,544177
551,225344
8831,100195
28,69290
3,329100
4089,73426
6016,76123
5336,237443
842,29082
4942,146862
8099,434336
4389,209126
607,727651
2033,76583
7589,375413
3845,382377
4326,407763
9349,292169
7891,63107
6537,43102
2484,169781
8042,65666
8281,123175
9778,72343
2566,724520
7900,119726
7830,38758
8047,629648
6913,87861
5869,60972
9988,175960
7722,73221
886,3731
4051,442460
7182,267474
6331,614659
6839,396517
4495,175511
3126,22312
1909,42355
2624,74170
7870,115416
775,8693
519,260092
3560,323371
3726,17756
6083,72212
8598,302993
3572,175030
1516,269
9527,80845
2307,650682
4719,7742
6492,178415
9210,278175
9273,378944
8883,391626
6575,271370
8480,63686
3373,67124
9913,50260
6449,251653
7285,208486
5030,74945
7339,115693
1585,157040
6516,36854
8219,890047
5142,123189
4414,105007
1221,30795
1425,205516
1870,87356
6108,311403
3227,246083
6708,74970
7101,20964
7785,229150
7947,203313
4770,11453
4587,115296
7277,47102
8270,575115
9264,427595
2142,198125
5788,171543
5243,429482
2319,302589
592,24327
6342,120564
9762,249953
4163,57780
7743,57333
5647,93756
4426,63782
6024,135140
6745,47652
5187,90251
3155,23707
6925,9462
5807,661819
8052,302475
1483,101505
1720,140481
7600,78838
1007,19140
7512,6224
2327,8113
7994,86663
8293,27945
7224,94525
84,222650
4856,44639
7967,49004
4212,301772
3605,424454
9585,260231
7636,207097
6507,243623
2140,440771
3918,238655
7126,386235
3124,63478
9394,44174
5678,869993
4882,319147
1776,123473
2578,99148
3416,39665
9494,116019
4084,236383
6324,172695
9252,333737
9711,140023
1232,629157
5921,62873
6874,57684
9885,167949
790,83586
8701,505963
9570,186434
9923,237283
9,74675
9415,454359
7066,292438
1760,276508
1480,6678
4182,45525
285,226768
2425,1506007
3051,11948
2596,5709
9333,239799
2913,179317
3835,92482
4978,54909
3120,190186
569,237956
4985,188891
1195,180730
7739,10133
8970,987575
5438,1277
4503,242034
8470,23769
7762,41787
4921,83160
1493,70796
3084,192420
8943,61727
1556,135704
8506,28234
9284,27696
3899,60694
4685,129759
5052,557214
1183,110152
5527,480093
8085,676597
8402,17686
7659,183766
6711,331772
7308,52630
1743,126858
3855,52463
2616,671893
6674,340972
5560,310885
4865,278740
606,263000
1891,50135
6792,201180
1979,194321
4250,104078
4403,15499
2630,16919
657,192057
9276,19545
590,475884
3838,45791
8191,33025
2719,254030
3062,116616
8316,341537
1917,28448
622,2712
9959,34335
8711,216720
4898,12525
9251,105444
8166,342001
8854,245839
4420,57183
268,919220
8620,83652
4755,121406
2261,91225
2120,109663
3445,403471
9595,90210
6348,75419
8051,10121
3649,667467
8181,85450
3929,13857
4536,86312
2632,8550
555,6239
4,294481
7256,169271
6032,116751
3022,32435
2225,867
664,93856
6899,74323
9936,811544
8034,113071
8153,362524
834,280356
2376,34808
6014,4016
647,120926
3829,457915
2917,45454
471,117715
4435,251999
9336,139868
4801,108716
914,172886
1552,279298
9377,163708
1166,89495
2191,76702
9597,46155
604,112620
9117,16980
3475,117312
4920,254454
5585,39612
458,166572
6626,426831
7661,229751
342,292418
6410,161862
9040,155719
911,580790
9920,47759
3603,113765
5389,285520
5513,95194
4773,122183
7366,29713
9754,65010
1874,747999
1794,143766
3833,83841
6564,326222
8018,55324
7302,152451
7588,71771
1669,574198
6266,91531
3320,172562
5274,187142
8148,208893
1880,31079
9614,631664
2189,188121
2583,190435
4021,63332
5657,11431
9274,227492
6982,124902
8685,237195
965,32614
9743,56214
7681,56075
8802,13395
6172,1934
789,153574
5084,367334
404,309860
8444,350900
1750,382800
9744,159844
9452,562241
3611,461970
6408,232047
907,272026
5700,12337
6132,80876
4075,25580
8521,311634
4522,88001
2879,246806
8627,30038
4187,339083
4287,90727
52,294945
4064,40459
3635,45240
5017,181615
4203,39015
5735,6390
329,242661
5613,64354
5680,164936
4722,72160
500,112292
7876,51266
147,208069
7083,4871
7118,251126
4756,74918
5625,277073
548,108224
8273,37479
8672,1018057
7917,201647
4367,3405
7651,24383
1437,159563
467,145105
4532,206319
7420,99978
4120,98110
4831,521809
1997,508455
4957,96699
9102,139310
83,230188
8710,678560
4445,553
8740,69402
9834,4025
5085,59934
7132,311171
5715,30077
6845,122393
2359,337621
6843,194644
9196,154374
5318,99741
7133,189799
4796,98581
1059,210649
2206,104073
1712,197326
3609,125270
2597,64516
6905,179275
5624,34593
5634,321102
5677,126152
1296,850859
9024,370434
7094,125864
4349,94440
9788,310688
9354,530976
757,273845
8071,269017
7858,112090
4344,60493
1683,966
6402,447805
6877,92491
2173,104342
6996,37335
7405,94124
7614,170930
3048,28822
8859,121516
3543,127604
4292,68309
8344,371318
3524,20112
2591,73662
4012,27408
314,41758
2414,314
2221,19506
3996,922030
6938,595129
9263,690637
3863,105203
2757,149719
4126,71989
488,184348
9925,197703
2063,240289
6763,149942
5366,9460
765,224646
682,44629
1069,158051
130,597678
5908,396014
6333,71550
2144,39914
9705,64543
5904,334668
2071,76772
8299,14197
7454,95656
5553,2291
7574,58642
2833,33004
7977,165829
7087,252655
9877,53135
6589,87260
1054,59979
2182,274015
7450,136270
6509,423857
2804,465435
8491,343697
9800,335080
375,54436
3539,75913
2789,21469
4204,104086
982,139447
7471,223625
9631,28964
8275,476337
4820,351047
8011,19849
3529,145942
4044,51560
2946,57139
9355,105630
7914,151417
6762,63595
3307,84043
2430,175952
7325,384106
8446,264122
1554,193344
5170,273047
2842,93370
3186,30855
8468,52031
5765,212413
3673,279581
4705,148816
2868,126689
5070,107309
2740,316
4927,16663
7995,116210
5131,16972
3315,139914
10000,55128
4223,328202
2864,207269
3457,4487
6145,43379
9874,303186
9125,377750
4330,107357
4059,68434
4321,28998
6299,238145
8096,27154
8385,23465
5947,382036
4121,9578
6146,256682
2133,64690
8635,301947
763,259695
3761,60715
1138,71733
4087,453048
6748,322535
7704,178998
510,192441
1132,246593
9402,8695
4325,221538
7864,14046
6642,79583
204,10280
4057,33205
5112,13541
4166,24773
7268,171703
6837,296786
7998,288704
1971,88209
2881,88147
6481,317708
2296,252918
5660,56377
6171,175083
7793,145899
9373,57000
9331,25836
514,182147
8436,82528
988,101812
5540,414164
2967,638738
235,259811
1678,74527
4245,90939
9960,127355
1811,52856
8719,17077
7080,105680
4804,132741
3071,4123
3024,54419
308,205027
9375,31177
2400,4021
69,609504
2931,331307
1759,148877
1970,57164
4434,8141
9172,174278
5152,81359
2060,212152
8523,32296
2070,2634
9806,185914
1647,218942
7141,241559
5149,287650
9009,41481
5747,191293
992,146549
5120,82161
4471,500867
5651,116503
8729,52346
7594,840
5667,29211
2105,64119
5752,112647
5443,443910
291,132394
1710,286706
8775,89481
1034,30606
4173,10232
8788,546898
5205,448560
5927,18259
3100,344341
2935,40897
6630,44488
3537,577
9856,605244
4175,11776
6450,74927
1173,245837
6502,119774
1417,148523
3098,20822
2112,161660
5432,75641
6880,107770
8754,380076
2792,200503
3647,346791
6522,113635
1241,2324
1861,66410
5941,9301
7148,73450
4937,4094
1934,208022
3077,147765
880,507418
1395,411716
7538,54181
1338,158709
3016,250467
1067,80068
3078,86474
477,562323
1382,105837
2303,230898
1298,229814
34,107236
8438,217246
2836,2462
7208,98509
6176,186287
4993,356424
3017,110011
4654,512291
1576,340515
6073,40836
3245,12102
7482,25835
8386,29722
7867,17389
433,23979
716,59062
5638,133804
2613,270474
3866,97114
8610,811284
2155,17560
9660,9280
1729,177292
3137,9018
9817,42378
3619,49005
2907,5461
9335,239219
7951,104222
5038,194887
4008,109010
4971,59802
4542,52323
3782,66139
6257,11305
533,351169
8144,55565
149,130540
8524,229209
4684,186990
4864,167359
7695,56481
6921,214755
1026,659350
6893,69822
7893,95615
9462,246137
9656,218682
523,12667
2073,70038
5504,85103
8670,303252
1158,72607
2052,86410
2110,79779
8493,96164
7569,42926
4038,132789
2258,88071
4665,201724
5123,4142
1394,23882
4153,54800
95,57853
2793,90937
1234,200194
2801,463555
6513,82321
4335,579590
6400,159326
1921,94723
1685,57870
3655,186302
6580,148949
1439,102863
5616,68930
5194,24697
1412,167902
2042,235608
2721,107938
4769,1632
6188,206285
9729,354261
2004,300334
321,170141
3679,134765
9442,108783
9484,89714
1640,380811
6552,298600
9372,23883
1330,59717
6596,298730
4901,484027
2779,40504
1825,236614
9943,147664
6020,36221
5092,408165
8485,61469
1567,221072
2593,55968
1860,115581
1603,132695
9369,72382
5821,12293
4690,44307
6619,78857
5698,394282
4895,246039
796,168345
1686,15012
8849,76193
4331,552526
2263,354279
9978,232132
6099,46881
153,120982
6316,693466
934,59980
5071,26939
2569,290380
5479,1906
6280,552052
7386,41522
3235,461160
7467,142716
2557,193661
1756,198815
3091,92416
431,83782
3209,203893
1154,81869
2423,144292
6833,410232
7247,417316
8448,142629
1076,14798
1363,55168
892,164058
7128,205131
1831,288768
7849,139051
2603,223881
3950,100460
284,382354
3567,168076
6442,100586
7873,126073
4405,75480
5567,9631
2882,319579
1667,8209
8663,191704
4352,76241
334,66728
1002,95238
9534,9146
2867,323469
1944,116983
1163,85199
4765,248894
8547,127305
5262,277914
4165,213721
8452,153737
7758,504867
1310,51791
9100,108332
8947,20282
3261,82910
9509,129666
1082,217000
846,328364
8566,136076
7140,92896
5049,368127
9395,138733
598,110951
6932,78134
4657,79538
3818,239776
851,553232
5793,87743
831,28505
2965,329458
5046,531218
9364,69389
3680,77157
8919,169168
5348,194682
382,28889
192,413789
5410,44737
6882,117078
7546,18034
2126,76133
8838,30812
714,55411
7254,429184
8026,42154
1324,4764
8240,109275
8115,174740
3446,150986
1726,83741
7975,14968
9290,89922
1505,434371
1612,107284
7461,14120
4605,68895
8453,206497
8206,280227
4954,50556
1553,375414
556,40419
8165,10698
2818,25027
9821,214861
2749,131533
8715,556019
27,620375
7733,86175
9676,97584
2410,224818
5468,64056
6241,20126
8989,80277
7131,23387
9516,24386
4739,127351
2774,13061
6716,87857
2523,112395
3636,21648
3154,11317
2495,123501
3659,187191
6527,8614
2123,27268
6807,192504
3334,342253
8505,518927
636,160252
246,337165
9544,34738
697,499479
1557,294100
9458,225102
9904,125449
9942,55609
5475,251071
5883,309665
6121,99
6634,202730
1826,116819
2354,120114
5067,37231
1994,464079
7645,100680
2118,197687
6668,70907
6766,269083
885,53029
2339,265996
8041,510600
6697,127349
7507,102407
8868,418653
2808,597328
3203,268851
5440,306006
5364,365716
1302,543064
3234,438377
7221,6933
7803,70032
1966,59326
5646,173809
1550,64317
2224,349978
7375,39329
9431,209122
7070,42538
4694,123311
2934,349550
2464,118735
7816,154812
4935,82671
2981,607910
8049,174858
3859,10670
3162,57740
557,31279
7065,58207
5917,150380
3965,6482
3233,139376
8705,334774
9439,130589
6558,63422
4373,69235
6942,24904
3640,290252
9596,130372
2672,800884
5163,985732
8321,185235
2478,44430
5096,42995
2871,283779
996,252545
778,32285
1334,123832
4996,99710
6776,218995
7187,186807
6648,192969
8703,3488
3481,5143
6285,167673
1329,14074
9641,330096
4544,176365
3891,122574
4575,313061
7953,389070
4624,161736
2684,36082
2971,475863
2222,749673
3807,102022
2076,149420
945,211888
7152,89123
4989,726820
1617,560581
7757,81136
9625,38376
184,181659
6984,341120
385,119882
9609,19158
5403,118613
1066,2050
1353,121269
2961,736484
2174,449640
5075,75809
2360,228087
6561,233822
7251,19276
1894,372254
3395,33584
1379,26389
7348,128507
4332,967105
1730,456002
1747,12727
7022,174727
766,197086
3030,99602
722,182582
850,28917
4198,40471
6825,45057
5881,2606
9679,36450
3878,146464
6571,127685
6347,685753
2309,24701
1424,47150
1001,309700
1655,91355
9353,105505
1312,310271
9118,209010
8550,127015
7764,202382
8338,55077
574,49207
2257,71460
6627,444665
5055,903754
9006,538671
9050,162154
8931,266895
7761,507431
5159,240421
8821,20160
4077,93003
2183,42837
231,41227
3013,36438
8765,691874
1864,81713
1375,57508
4634,2069
2524,38492
6772,128471
727,483158
309,88855
4533,133219
1808,48894
748,524853
1531,499625
572,328511
6992,64277
6525,47933
2866,25631
4375,30780
2670,205882
7196,38453
4159,478268
363,60665
631,327485
9362,25994
7603,54556
5722,2030
5105,174046
7361,72172
2201,55188
4148,365508
690,78128
6676,1928
3691,151860
3015,10453
7397,117696
6539,17462
3779,121210
3688,258286
1943,187004
89,124698
800,79086
1784,71561
87,57332
2370,162787
6957,84468
6403,69304
4480,36699
528,136976
9163,12293
3951,393562
1684,55565
3317,184250
2468,306268
5789,299805
5145,190460
2143,170165
9811,14138
7267,232332
9522,259032
2989,159088
5580,64388
8536,365554
2639,120450
7834,125617
7676,12477
5370,241383
1351,89799
6068,84655
9389,360205
5542,13727
580,260409
506,4690
9557,416123
8151,245924
7719,448224
6054,17479
304,53225
6314,154742
4220,1355805
9259,30667
8388,67809
2216,116735
8074,234899
7248,51342
3103,6886
7580,13667
2378,359993
8746,149097
6771,169544
3152,189241
2928,47939
293,107620
8925,304678
578,2021
3401,94831
609,373676
6569,18961
7500,112797
3916,504580
3464,446559
3798,133555
9453,166168
9277,290665
7557,146044
3055,26805
6873,85838
4081,609661
9262,186112
5685,7839
4215,384514
3397,415425
5959,281030
2841,245184
8622,159802
7293,66605
3093,237530
8247,143820
5912,12589
2796,198134
1073,163608
4896,488260
848,701254
5931,119913
479,405622
6358,446685
2644,259873
4423,934
3599,405127
5032,222341
9095,8389
5198,605019
4468,360681
6115,79982
8876,362942
9763,57802
767,25509
3372,48759
2037,248306
1797,80192
8749,130771
827,22626
6166,115851
2942,583872
5938,600079
9229,246550
993,23488
3297,33565
1263,186
1013,97160
8088,237063
4343,52352
8381,289624
8046,335852
5398,275228
8090,120710
1321,203951
7909,185085
3709,101970
5619,300330
8801,254243
6890,181515
1262,234197
1441,107346
3565,22751
4915,1517
8595,11942
8764,417392
3301,178179
5569,262346
6805,55105
3423,321717
8231,15844
743,388115
9997,224217
466,18166
7807,9385
3404,23961
3637,184266
7946,260970
6413,282902
9909,47595
3417,308661
7831,314414
7988,78292
1773,472099
3266,120683
1449,23531
855,363002
7059,113473
9275,54006
2115,104311
777,91558
5975,747705
3545,243515
7629,343875
3657,78255
4959,807906
8141,83606
7377,261217
4205,52736
1913,8168
307,108314
2476,263229
9865,166396
4691,48370
2405,79811
7458,363994
2068,172927
2780,94357
4601,125078
3669,87227
947,114981
4197,37608
3549,310180
5168,280758
3890,199369
277,490132
1690,125954
6817,154298
3018,694075
8520,92909
7260,260337
4180,22080
9280,251903
7742,73245
5078,196386
3872,476069
229,150124
1538,537076
1071,25735
9368,101476
349,579665
9972,154645
6694,502507
5357,180833
495,30163
1255,311005
8845,2266
5724,20214
3370,185698
6204,151601
5284,100862
6742,34953
327,162916
9491,19754
9883,139511
7058,137650
3858,13853
4731,183937
8304,331264
1954,235086
5395,59297
1481,311792
1373,442424
6962,199906
2391,274444
2113,326973
2754,170875
3521,145721
6021,163647
4065,27709
5637,176390
513,149134
8807,154777
4768,164585
8061,88512
4257,604403
4886,1626
3371,41961
362,78777
9338,2874
7369,6321
8504,215726
2688,71572
2390,99728
8422,349364
6641,873036
3624,34348
9289,420793
9350,231483
3434,131947
8811,96676
759,247786
3970,51994
6051,99536
5188,335367
6856,3796
195,278788
3700,143575
7114,210357
5957,564302
8382,1680
6831,17503
2588,34049
6432,266498
8203,23118
7049,206232
7971,255622
1958,8645
7033,65345
3212,164883
2640,117431
4102,83625
251,68845
640,295213
8864,140968
7130,198523
5117,57433
3933,205495
5778,7846
7963,55802
2728,170114
9487,282352
3177,157985
1085,40673
7269,24817
1135,54437
7821,237084
6702,345028
7535,58820
1820,14342
7472,88647
376,57513
5237,214468
8167,14516
8619,162601
4186,32115
9505,253546
6182,76919
263,394197
1777,89394
2276,29608
3020,234472
8168,618875
624,446905
6677,23212
3532,96844
6756,26320
7974,21952
274,164361
151,11769
1148,74850
9786,577822
1983,241845
2039,38269
300,436659
3329,515702
6774,41171
4399,21848
4384,40021
8949,14631
1534,292106
960,122396
288,24691
5137,329562
7286,18320
256,70515
5351,189730
3214,502077
9819,340317
3142,33429
1333,362173
6433,127234
4615,85139
8651,180355
2759,32163
8603,22873
616,80165
5266,1197471
2058,210266
2647,53863
1920,109036
8669,328030
2753,2610
9080,145033
3913,248224
345,449235
1544,275088
8625,202280
1436,50173
3282,541877
4631,9078
688,59399
1523,650084
3601,405
7960,465335
6523,517749
1676,23329
5207,63725
122,62288
3914,223379
9105,102357
5419,83367
2783,79435
2732,100554
6240,86345
1014,167128
2295,10163
4622,251162
6060,52553
6773,356551
2202,67107
2577,378616
1699,2288
8124,12612
6160,39909
7263,194687
8499,23567
1326,251439
3604,249565
9062,353382
6360,764329
5555,11163
6850,48429
211,75186
915,6342
9271,324778
9623,290443
5446,115892
6430,209393
3927,99585
1355,35393
5458,232069
1823,207682
1985,87545
5264,80777
9530,97627
7545,83447
8048,119039
4943,58033
3799,277732
5192,531078
4226,118624
8966,80993
7217,52351
6212,192324
7556,274776
7509,13520
1141,191952
9250,368724
9129,299545
7781,79079
8664,188812
7687,39536
3269,225039
3105,107027
5572,465934
5412,141969
7838,23157
9559,39056
1514,1275
3224,499316
8827,231409
2933,53092
746,24842
7336,18972
8483,19977
1580,232799
3383,62845
7882,227371
5039,213408
1172,335451
5808,108658
4581,3187
7171,83915
7038,338670
7633,324969
5034,89145
3870,148268
4686,233310
9026,182581
6388,174071
2852,261848
3511,312582
5683,720463
8878,264630
948,66830
4208,307194
4680,240881
3754,164730
8924,375374
4988,242249
9779,457795
2924,518894
7955,15159
2320,542537
3236,28909
874,630070
413,111577
3176,41957
8537,80503
9922,136788
5232,4325
883,229595
5702,421721
7262,435249
405,61573
6815,110217
1491,29452
4980,456784
2165,137636
2168,79659
5193,219263
723,571902
541,152375
8510,145119
2614,190267
9560,10178
5097,255420
2025,80446
2548,225621
8945,726882
799,236303
9864,90084
7395,102936
2876,73702
6528,212252
6354,121296
6183,12261
3260,277451
5654,186347
1787,266137
3920,83431
5347,75747
6496,238524
2277,110479
3750,13174
3323,10887
8325,455216
2458,24598
8183,83626
82,23109
5530,9301
7637,291391
7374,156774
2064,20518
1272,64629
7549,132172
5453,402540
2160,388712
9799,533775
2741,68372
6373,81378
1357,165598
5165,122377
2125,128098
1536,63676
6787,81069
1927,26817
8922,18014
5132,415764
9455,89206
8449,154544
833,63933
6681,144585
2519,71987
7925,9365
5360,220358
5976,16058
3477,210879
4629,33164
2957,170057
1677,131563
793,18726
315,80095
8177,1149
9545,95043
6334,58186
2786,2317
9502,138064
9629,226135
1119,414707
6010,290167
9791,3930
3559,79061
999,92924
8563,179342
3146,67831
347,541791
2255,36085
6605,265872
5056,81049
4184,62839
5924,186447
3202,181869
5089,9785
4157,474491
7965,703389
2001,108938
1017,357378
4244,18017
3967,139843
3238,37772
1283,59116
6309,227516
9539,165859
5195,173654
7167,104330
8424,332897
7811,133916
1792,698539
7491,372912
5411,80430
7185,279970
4548,88889
9379,71732
9926,115991
7097,217383
8755,265940
2403,57130
1314,50992
9400,42680
4946,342200
4659,271679
4209,118529
1372,224966
6079,240536
452,217612
8220,68470
4789,159125
3581,354563
3672,18041
2974,92820
7404,104930
9815,293529
5719,172909
8429,20582
718,424951
785,445166
1153,62121
4717,213176
6361,860213
9710,541178
1205,225553
5782,22610
9699,217281
5779,82225
9156,82179
1878,54871
5122,34933
4095,721314
6067,230475
7707,372160
3823,18069
3346,213346
161,73055
8799,138554
4623,13646
5470,541368
1231,247411
4830,166732
5729,75030
4579,26236
2657,202214
1863,101855
4285,141095
8674,487911
7652,50076
3663,162175
6193,218902
7777,89550
2650,358873
1339,26407
2710,232799
1711,8535
1526,346220
773,177795
875,8179
9837,321725
2302,288964
2404,301573
2251,515036
2180,274570
9473,245812
9760,232445
1765,179549
3169,429367
162,68060
9555,105998
5777,99536
4509,405936
5693,214996
8393,187620
4229,250994
4963,313731
5355,41171
720,381086
1969,60876
6372,207083
1624,326987
5190,362388
2930,343079
2722,192693
2491,140002
3184,48064
4106,65677
1438,51226
7061,283839
7906,157064
8779,235426
7983,300466
7144,70695
3703,11103
2297,58338
9326,14828
6489,192949
7502,91739
2664,376971
7250,191768
1133,31996
3081,323795
937,206633
5234,27438
9499,272447
9894,74037
8190,11699
7822,26315
853,90963
4663,119841
8227,1847
9460,120282
